Text,label
"আওয়ামি লীগ মানেই হলো রাজাকারের বংশধর।  স্বাধীনতা যুদ্ধের সময় কোনো আওয়ামী খানকির পোলা যুদ্ধে অংশ গ্রহন করে নাই, আর যুদ্ধের পরে মাদারের বাচ্চারা আসছো রাজাকার চিহ্নিত করতে।",1
"নতুন প্রজন্ম যারা এই প্রথম ভোটার, যারা বিএনপির আসল চেহারা দেখেনি তাদের জন্য, ১৯৯৬-২০০১ সালে যখন বিএনপি বিরুধীদলে ছিল তখন মহান জাতীয় সংসদ অভ্যন্তরে কি তান্ডবলীলা চালিয়েছিল.!তাদের হাতে দেশ ,সংসদ ও সংসদীয় গণতন্ত্র কি নিরাপদ ?সিদ্ধান্ত আপনার.??",1
"ভাল হইছে , এসব বিএনপির অসভ্যদের এখন ঘাড় ধাক্কা দিয়ে বের করে দেয়া হয়েছে।",1
"বি এন পি, কি রাজনীতি জানে।ওদের রাজনীতি শিক্ষার দরকার,",1
এখন যারা বিএনপির হয়ে খুব বড় বড় কথা বলে তাদেরকে জুতা পেটা করা দরকার।,2
বিএনপি এক টা জগি দল,1
আমারা বুজি বিএনপি কে বাহিরে রাখার জন্য এই নাটক করেছে আওয়ামীলীগ,1
"বিএনপি'র এই ত্যাজ,অহংকার এখন কোথায়??? সবকিছুরই পতন হয়, বর্তমান সময়ই তার প্রতিচ্ছবি! বিএনপির স্থান সংসদ নয়।",1
আওয়ামীলীগের ও এক দিন পতন হবে,1
বিএন পি নাম থাকবেনা আর,1
তোদের বিএনপিকে মানুষ জীবনেও আর ভোট দিবেনা।আমি একজন তরুন ভোটার হিসেবে কখোনোই দিব না।,1
বিএন পি বেয়াদপের দল.অবৈধ ক্ষমতা দখলকারি খুনি জিয়ার দলের কাছে জাতি ভালকিছু কিভাবে আসাকরে.,1
"1996সালের সংসদে যা করছে বি এন পি আজ তার খেসারত হিসেবে দিতে হচ্ছে তিলে তিলে তার,, আওয়ামী লীগের রাজনীতি হল জনগণের হয়ে সংসদে কথা বলা",1
এই হলো মুর্খ দল বিএনপির পরিচয়।,1
লুৎফুজ্জামান বাবর তারেকের কথায় বুঝে না বুঝে অক্ষরে অক্ষরে পালন করছে। তার এই পরিনতির জন্য তারেক দায়ি। তারেক পালিয়েছে সে পালাতে পারে নি। মিছিল মিটিং এ কুত্তা মরা কারা মরে? নেতারা মরে না।,1
আওয়ামে লীগ মানে একটা ভাইরাস।,1
না জানি আওয়ামী লীগ এর নেতাগুলার ভবিষ্যত পরিনতি কি ঘটে,1
শেখ হাসিনা বাংলাদেশের শিক্ষা ব্যবস্থার যে ক্ষতি করেছে তার প্রমাণ হল আজকাল এই বাবর এর মত মানুষের পক্ষেও মানুষ কথা বলে l পুরো একটা জেনারেশন অশিক্ষিত হয়ে গেছে l,1
একদিন জনতার আদালতে আজকের ভোটচোরদেরও ফাসি হবে।,2
হাসিনার পরিণিতি এর চেয়ে আরও ভয়ানক হবে???অপেক্ষা,2
"হাসিনার বিচারও হবে, আওয়ামীলিগ এর কোনো অস্তিত্ব থাকবে না মনে রাখিছ",2
চিন্তা করবেন না হাসিনার মৃত্যু তার বাবার মতোই হবে,1
অপেক্ষায় আছি আওয়ামী লীগের আজকের দাপুটের নেতাদের দুর্দশা দেখার জন্যে,2
বিনা দোশে দুশি বাবর যেসব মামলায় তাকে ফাসি দেওয়া হয়েছে এবং সরকার যা করছে কোন একদিন হাসিনা কে ও এসব মামলায় ফাসি দেওয়া হবে,2
পাপে বাপকেও ছাড়েনা। মাননীয় প্রধানমন্ত্রী শেখ হাসিনাকে মারতে যাওয়ার শাস্তি,1
কেনো জিয়াউর রহমান কে ও তো ছাড়েনাই ওরে জন্য মারছে আর এই দেশে দূর্নিতে ৫ এক নাম্বারে ছিলো বি এন পির টাইমেই,1
বি এন পি যদি দুর্নীতি করে লিগ দুর্নীতির দাদা পুরা দেশ ধংস করছে পেট লিগ,1
"হে ছাগু, সেপ্টেম্বর ২০০১ পর্যন্ত তোমার আম্মোর দল আওয়ামী লীগ ক্ষমতায় ছিলো। প্রথম দুইবার দূর্নীতির চেম্পিয়ন আওয়ামী লীগ দায়।",1
আওয়ামী লীগের অপকর্মের সমালোচনা করলেই সে বি এন পি কিংবা জামায়াত হয়ে যায়। এটাই আওয়ামী লীগের সমর্থকদের অন্ধ থিওরি।,1
আসছে আরেক বিএনপির মূর্খচোদা। এরা সবসময় ভুল তথ্য দেয়। তারেক জিয়া খাম্বা নিয়া কোটি কোটি টাকা লুটপাট করলো ভুলে গেছিস? তারপর তারেক জিয়ার সেই হাওয়া ভবন সেটা মনে আছে? ২০০১ সালের অর্ধেক সময়ে আওয়ামীলীগ ক্ষমতা ছেড়ে দিয়েছিল। ২০০১ সাল ছিল আওয়ামী লীগ সরকারের শেষ বছর। অপর দিকে ২০০২ থেকে ২০০৫ পর্যন্ত ছিল বিএনপির শাষণামল।প্রতিবছরই দুর্নীতিতে ১ নাম্বার ছিল বিএনপি সরকার,1
বি এন পি এত খারাপ তাহলে তো সবাই আওয়ামী লীগ করার কথা। তাহলে ভোট চুরি কেন করতে হয়? উত্তর দিবেন।,1
"এখন সেফুদার হাসু আপা ভোট চুরিতে , স্বৈরাচারীতে , দুর্নীতিতে, গুম খুন হত্যায় চ্যাম্পিয়ন। মানুষের বাক স্বাধীনতা কেড়ে নিয়েছে। ঢাকাকে বানিয়েছে পৃথিবীর সবচেয়ে নোংরা, দূষিত, বসবাসের অযোগ্য নগরীর তালিকায় চ্যাম্পিয়ন",1
বিএনপির উচিত আজীবন আওয়ামীলীগের পা চেটে কৃতজ্ঞ থাকা,1
গত এক যুগ ধরে আওয়ামীলীগ সরকার ক্ষমতায় কিন্তু একবারও দুর্নীতির বিশ্বচ্যাম্পিয়ন না হয়ে প্রমান করেছে ২০০১এর ব্যাপারটি ছিল নিতান্তই দুর্ঘটনা। বিএনপি সেই দুর্নীতিকে বন্ধ করা দুরে থাক বরং পানি সার দিয়ে আরো তাজা করে দুর্নীতিকে অভ্যাসে পরিনত করেছিল।,1
"তাওতো উঠছে, এই সেতু বন্ধ করতেতো কম ষড়যন্ত্র কম করেন নাই, পরে কানাডার আদালত ঠিকই সত্যটা উদঘাটন করলো। বিএনপি নেত্রী তাই হিংসায় এই সেতুকে জোড়াতালি সেতু বলে আপনাদের ভয় লাগাতো যাতে সেটাতে না উঠেন। মুর্খনেত্রীর মুর্খ সাগরেদ।",1
আরে শালা তোদের তো জন্মই হইছে ভোট চুরি আর মিথ্যা বলার জন্য।আর শেখ মুজিব কে ত আওয়ামীলিগ এ মারছে।,1
রক্ষীবাহিনী এখনও দেখেনাই। এই বাহিনীতে আওয়ামী লীগের রাজনৈতিক কর্মীদের কে পুলিশের মত যে কাউকে গ্রেপ্তার আটক নির্যাতন করার আইনি অধিকার দিয়ে জনগণকে ধ্বংস করে দেওয়া হচ্ছিল।,1
"বি এন পি দূর্নীতি করেছে , দেশ বিক্রি করে দেয় নি, দূর্নীতি কি আওয়ামী লীগ করে না ইনশাআল্লাহ দূনীতি তে বাংলাদেশ 1 নম্বরে যাবে এই সরকারের আমলে",1
2002 এ বিএনপি ক্ষমতায় ছিল। ২০০১ এর অর্ধেক সময়ে আওয়ামী লীগ ক্ষমতা ছেড়ে দিছে। তারেক জিয়া কোটি কোটি টাকা লুটপাট করে বিদেশে পাঁচার করছে।,1
আওয়ামী লীগ অর্ধেক সময়ে ক্ষমতা ছেড়ে দিয়েছে।এরপর বিএনপি এসে প্রথম করাতে সহযোগীতা করছে। টানা পাঁচবার দুর্নীতিতে বিশ্ব চ্যাম্পিয়ন। সারাদেশে জঙ্গি হামলা। কি হয় নাই বিএনপির আমলে।সারাদেশ পাকিস্তান হয়ে গেছে।,1
আমি জিয়া রে দেখিনি কিন্তু তোদের মত জিয়া শয়তান দেখি রোজ,1
আওয়ামিলীগ এতো বড বড উন্নয়ন করতেছে করতেগিয় না হয় র্দূনিতি ও করতেছে কিনতু বিএনপি কি করলো উন্নয়ন ছারাই টাকা পকেটে রাখছে আপনারাতো নুরকে সাপট করেন উনি বলতে সুনছি এককুটি টাকার কাজে বিশলাখটাকা বাচানোর চেষটা আমার থাকতোবিএনপির নিতাইকে আওয়ামিলীগের এমপি বললো আমরা এইকরছি সেইকরছি ইত‍্যাদি বললো আপনারা আমাদের হাতির ঝিলের মতো একটা উন্নয়ন দেখান উনি কি করিনি সেটা বলেন ওরা এমন একটা দল সব আওয়ামিলীগকে দিবে উনাদের নেত্রী ও এরকম,1
জিয়াউর রহমানকে বাংলাদেশের মানুষ যদি ভালো না ই বাসতো তাহলে এতো মানুষ কাদছিলো কেন? তোর বাপ শেখমুজিবের মৃত্যুর খবর শুনে মানুষ নাচছিলো কেন? তোর বাপের জানাযার নামাজ পরার জন্যতো মানুষ ই খুজে পায় নাই।,1
"খালেদা বেটা তারেক আন্ডার ইন্টারমিডিয়ে লোক বাংলাদেশের তৃতীয়তম ধনী হলো কেমনে ? কুত্তার দল, সন্ত্রাসীদের দল বিএনপি-জামাত ক্ষমতায় থাকাকালীন সময় বাংলাদেশকে একটি সন্ত্রাসী রাষ্ট্র বানিয়ে গিয়েছিল। সেটা কি জানা আছে",1
"বিএনপি-জামাত ক্ষমতায় থাকাকালীন সময় কতটা হিংস্র জানোয়ার ছিল সেটা কি জানা আছে ? আওয়ামী লীগের 22 হাজার নেতা কর্মীকে বিনা বিচারে হত্যা করা হয়েছিল সেটা কি জানা আছে ? কুত্তার দল, সন্ত্রাসীদের দল বিএনপি-জামাত ক্ষমতায় থাকাকালীন সময় দেশ 5 বছরই দুর্নীতিতে বিশ্ব চ্যাম্পিয়ন ছিল। সেটা কি জানা আছে ?",1
জিয়ার ভাংগা সুটকেসের ব‍্যবসা করে বিএনপির বকলম খালেদা কয়েক বার মন্ত্রী হয়েছেন। হি হি হা হা।,1
আওয়ামি লিগ খুনি মির জাফর।. তারাই বঙ্গবন্ধুকে মেরেছে.এখন দোষ দিচ্ছে জিয়ার উপর.  আর আওয়ামিলিগের দলেই সবচেয়ে বেশি রাজাকার. যা B.A.L এই প্রকাশ করেছে.,1
"তোর অবৈদ বাবা মোস্তফা ।। তোর আসল বাপ খুনি জিয়ার কথায় তো দেশে কারপিও দিয়া রাখছে মানুষ প্রতিবাদ করবে কি বাবে ।। তোর বাবা জদি খুনের সাথে জড়িত না থাকতো তাহলে কেন ।। তোর বাবাদের বিচার না করে বিদেশে পাটিয়ে দিয়াছে ,, তাতে কি তোর গোবর মাথায় কিছু বুজছ না ।।",1
জিয়া এত ভাল মানুষ যে বাংলাদেশের মানুষ তার শরীরের হাড়-মাংস বন্দুকের নল দিয়ে সবকিছু আলাদা করে ফেলেছিল। লোক মুখে এখনও শুনা যায় জিয়ার কবরে কোন লাশ নেই । ওখানে একটা মিথ্যা কবর খুড়ে মানুষকে ধোকা দিচ্ছে বিএনপি'র জানোয়ার গুলো।,1
আপনি ও জানেন জিয়া খুনী মিরজাফর জিয়া জুদি থাকতো তাহলে খুনী দায়ে ফাসী হত জেমন সব রাজাকার ফাসী দেয়াহয়েছে তেমন জিয়া কে ফাসী দেয়াহত,1
"দীর্ঘ এত বছর বিএনপি'র রাজনীতির সাথে যখন জড়িত ছিল এবং ক্ষমতায় গিয়ে যখন মন্ত্রী, রাষ্ট্রপতি বানানো হলো তখন জিয়ার হত্যাকারীর কথা মনে পড়ল না? বিএনপি'র রাজনীতি ৪২০ রাজনীতি। আরে জানোয়ার তুই আজকের কথা বলতাছত কেন জিয়া ভাল মানুষ হলে তার হাড়-মাংস কেন বন্দুকের বুলেটে দ্বারা ঝাজরা করে দিয়েছে বাংলাদেশের মানুষ।",1
আপনার কথা অনুযায়ী জিয়া খারাপ তাই বাংলার মানুষ তাকে গুলি করে ঝাজরা করেছে তাহলে শেখ পরিবার কে কেন বাংলার মানুষ গুলি করে ঝাজরা করলো,1
তোমাদের কর্ম মনে হয় কত ভালো ছিলো তারেকের খাম্বা কেলেঙ্কারি হাওয়া ভবন শেখ হাসিনার উপর হামলার পরিকল্পনাকারি।চোরের মায়ের বড় গলা,1
"পিলখানা হত্যা দিয়ে তো শুরু করলেন,,,,,কোথায় থামবেন সেটা যদি বলে দিতেন তবে জাতি রক্ষা পেত।ভোট ডাকাতি,বালিশকান্ড, কয়লাচুরি,খাটের নিচে তেলের খনি, বাঁশকান্ড,আবরার,সাগর রুনি,বিশ্বজীৎ হত্যা, ইয়াবা বদি এসব তো আপনাদের কাজের খন্ডাংশ।",1
ভোট ডাকাতি শেখ হাসিনাই করেছে!! ছেলে মেয়ে লাগবে কেন???রিজেন্ট সাহেদকে চিনেন?? ক্যাসিনো হোতাদের ভুলে যাবেন না কিন্তু আর হ্যালমেট বাহিনী তারা কোথা হতে এসেছিল,1
"দুর্নীতির দায়ে খালেদা জিয়াকে জেলে ঢুকিয়ে দেওয়া হলো ,কই কোথায় আন্দলোন ? চিন্তা করেন মাত্র একজন কে জেলে ঢুকিয়ে দিয়েছে। আর পুরো পরিবার সহ সবাই কে খুন করেছিল ।যুদ্ধ শেষ হইছে বেশিদিন হয় নাই ।আর 75 এর পর কার এমন সাহস আছে জে আন্দলোন করবে ? কত হাজার হাজার মানুষ কে বিনা বিচারে হত্যা করেছে খোজ নিয়ে দেখেন ।এখন তো ঘুম হয় ,জেলে ঢুকিয়ে দেই ।কিন্তু তখন এত কিছু ছিল না ।সরাসরি ফাঁসি ।",1
ভাই বইলা দিলেই তো হয় যে আওয়ামীলীগ না বরং বিএনপি জামাত হ্মমতায় আছে।,1
কাদের সিদ্দীকি যুদ্ধ করছিলো আর বাকি আওয়ামী নেতা যারা এখন সরকারকে আষ্টেপৃষ্টে আছে তারা ক্ষমতার মধু খেয়েছিল কেন,1
শুধধু বিডিয়ার বিদ্রোহ না। ১৯৭১ সালে বুদ্ধিজীবি হত্যার পেছনেও ইন্ডিয়া আর লীগ দায়ী,1
এতো বড় একটি নিউজ আমাদের দেশের একটি ও টেলিভিশন cover করে নাই! ইন্ডিপেন্ডেন্ট থেকে সময় টিভি সবাই কিন্তু শেখ হাসিনার দখলে।,1
বিডি আর বিদ্রোহের সাথে আওয়ামীলিগ সরাসরি জড়িত। আস্তে আস্তে সব পরিস্কার হচ্ছে। সেনাবাহিনীকে পোষা কুকুর বানিয়ে রাখা হয়েছে।,1
একজন আওয়ামী লীগ প্রেমী হয়ে এগুলো মেনে নিতে পারছিনা,1
আওয়ামিলীগ নিপাত যাক।!,2
সরকারের বিরুদ্ধে কিছু বললে আমাদের ঘর থেকে টেনে নিয়ে গিয়ে ক্রস পায়ার এ মেরে পেলবে! তাই কিছু বলতে ও ভয়,1
বাংলাদেশ এ সরকারের বিরুদ্ধে কথা বল্লেই আপনি কুন অথবা গুম হয়ে জাবেন বাংলাদেশ এ এখন আর গনতন্ত্র নাই,1
"বর্তমান বাংলাদেশের যে অবস্থা তাতে কিছু বলা জীবনের জন্য হুমকি স্বরুপ,তারপরও বলব অপরাধীদের নাগরিকত্ব বাতিল করে দৃষ্টান্তমূলক শাস্তি দেয়া হক।",1
"হাসিনা,হামিদ,আজিজ,বেনজির ও বতর্মান চুরাই সরকারকে আলজাজিরা একেবারে লেংটা করে দিয়েছে",1
বাংলাদেশকে লীগ সরকার সন্ত্রাসের আতুরঘর বানিয়ে ফেলছে।।।ধন্যবাদ আল জাজিরা,1
"ডকুমেন্টরীতে এ দেখাই যাচ্ছে কিভাবে উপরে উপরে জনগণকে দেখানোর জন্য ইসলামে নাম দিয়ে ভেতরে ভেতরে ইসরায়েলের ও ভারতের স্বপ্ন বাস্তবায়ন ও তাদের সাথে দহরম মহরম করা হইতেছে। আমাদের ধরে নেওয়া উচিত ভারতের অঙ্গরাজ্যে বসবাস করতেছি। ইসরায়েলের সাথে বাংলাদেশের সম্পর্কের অন্যতম কারণ হইতেছে এই ভারত। এখন ভারতীয় ভাঙারি মাল জনগণের টাকা দিয়ে কেনা হবে, সেনাবাহিনীকে আরো পঙ্গু ও অথর্ব বাহিনীতে পরিণত করা হবে। এভাবেই বিক্রি হবে দেশ।",1
গুন্ডা মাস্তান ছাড়া বাংলাদেশে রাজনীতি করা সম্ভব না। এটা চিরন্তন সত্য,1
সেনা প্রধানের বিপক্ষে মুখ খোলার সাহস বিএনপি ও জামায়াতের নাই। যতটুকু আছে তততুকুও নিঃশেষ হয়ে যাওয়ার রিস্ক বিএনপি ও জামায়াত নিবে না।,1
"সরকার দুর্নিতি নিয়ে বেস্ত কি ভাবে হাজার হাজার কোটি টাকা লুটকরতে পারবে,,, আজ সরকারি টাকায় ১টি ডিম এর দাম ১হাজার টাকা।",1
স্যালুট সামি হাসিনার কুকর্ম সারা বিশ্বের কাছে ফাস করার জন্য!,1
বিএনপি জামায়াতের এজেন্ট নাকি দেখ।সালাম দেওয়ার কিছু নাই।,1
এইসব বালছাল করে আওয়ামীলীগের একটা বালও ফালানো যাবে না!,1
আওয়ামী লীগের বিরুদ্ধে বিদ্রোহ করা হবে খাড়া।দেশে তোদের বিরুদ্ধে গৃহযুদ্ধ হবে ইনশাআল্লাহ,2
কুকুর লিগের কুকুর গুলো সত্য বললে আর শুনলে বি এন পি জামাতের এজেনট তুই কার দালাল,1
তোদের আবাল লীগে কবে থেকে ভদ্রতা শিখলি ৷ মহিলাগো ধর্ষন করতের সময় ভদ্রতা কোথায় থাকে ৷ আর কি বললি দেশে খুন হবে খারাফি হবে আলজাজিরার কি ৷ দেশে খুন করবে মানে তাহলে কি তোর মা বোনে প্রত্রেক রাতে একটা করে বাচ্ছা দিতেছে যে খুন করবি খারাফিও করবি ৷ ঠিক থাপ্পরাইয়া ব্লাড গ্রুরুপ সেইন্চ কইরা পালামু ৷ দেশটাকি শুধু তোর আব্বার ৷ হিসাব করে কথা বলবি না হয় জুতাইয়া অন্ধ কইরা রাখুম,2
আমলীগের জামাত-শিবির এই গান আজকে না তাদের বিরুদ্ধে যে সংবাদই করুক সেটাই মিথ্যা অথচ তাদেরকে যদি বলা হয় ফরমান উপস্থিত করো তারা সেটা করে না এদের থেকে বড় জালিম আর কে হতে পারে,1
বিএনপি জামায়াত ক্ষমতায় আসলে এইসব সামি হবে বাংলাদেশের কুখ্যাত সন্ত্রাসী মাদক ব্যবসায়ী নারী ব্যবসায়ী,1
বিএনপি চাই না একটা ইসলামিক দলকে চাই,1
ভাইজান নির্বাচন দিয়ে লাভ নেই বিএনপি আবার ক্ষমতায় গেলে তার থেকেও ছাড়িয়ে যাবে দুর্নীতি করে।,1
জনগণকে সরকার ধোকা দিচ্ছে,1
তোমার মা শেখ হাসিনা তো এখন মাফিয়াদের জননী।।এখন কি বলবা।,1
ঐ খেলনা স্পিকারকে ঐখানে কেন রাখা হয়েছে?আমার মতে ও স্পিকার না ও আওয়ামিলীগ এর এক জন সংসদ সদস্য।,1
যে দেশে সেনাবাহিনীর প্রধান যেখানে রাষ্ট্র দ্রোহী কাজে জড়িত সেই বাহিনীর কাছে দেশের মানুষ কি আশা করতে পারে। দেশের সার্বভৌমত্ব সত্যিই হুমকির মুখে।,1
1971সালে আওয়ামি রাজাকারলীগ সরাসরি যুদ্ধ না করলেও এবার আল জাজিরার বিরুদ্ধে যুদ্ধে নেমেছে।।।,1
আওয়ামী লীগ কে শিক্ষা নেওয়া উচিৎ বেগম খালেদা জিয়ার কাছ থেকে,1
হাছিনা কীভাবে বাসনদেন আর খালেদা জিয়া কেমন বাসমদেয় হাছিনা র বুজার দরকার,1
বিরোধী দলের এমন সত্য প্রকাশের জন্য সরকার যে কোনো সময় তাদের কে গূম করে দিতে পারে,1
আরে ভাই আওমীলীগ বাশঁ ছারা অচল তারা বাশঁ নিয়েইত বেচে আছে,1
শেখ হাসিনার জালিম সরকার আর নাই দরকার &জাতিরে দিতেছে বাশ বার বার ধন্যবাদ বিরোধী দলকে,2
কুত্তালীগও এভাবে হারতো ভালো ও পরিশুদ্ধ ভোট হলে,1
"বিএনপি ৫ বছরে ৫ বার চ্যাম্পিয়ণ হয়েছিল কিন্তু আওয়ামীলীগ এত দূর্নীতি করেও বিএনপির দূর্নীতির রেকর্ডটি ভাঙ্গতে পারেনি। খালেদা জিয়ার ভাষায় কথা বলছে, ছোট বোনটি। খালেদা জিয়া বলেছিলেন, "" পদ্মা সেতু বাঁশ দিয়ে তৈরী,""।",1
বাঁশ ছাড়া আওমী লীগ সরকার অচল।,1
বাস্তব কথা বলতে গেলে স্পিকার সাউন্ড বন্ধ করে দেয় আর আওয়ামীলীগ কুওারা কুকুরের মতো লাফাচ্ছে কারন গোমর ফাঁস করে দিচ্ছে তো তাই।,1
"হায় রে কপাল রে, মাত্র কয়েক জন বিরোধি দলের এম,পি তাও ওনাদেরকে ঠিক মত কথা বলতে দেওয়া হয় না। এই কুত্তালীগ এতই খারাপ যে, তারা সামান্যতম সমালোচনাও তাদের সহ্য হয় না।",1
"এরকম বাঘের বাচ্চাদের জায়গা সংসদ জালিমদের নয়,স্পিকার শালী সরকারের দালাল",1
কি হবে ঘন্টার পর ঘন্টা কথা বলে দুই মিনিটই অনেক ফারহানা বুঝিয়ে দিল একাই একশো বাকি সব মিলে হাসিনা সহ দুইশো,1
কেউ জানোয়ার দেখতে চাইলে আওয়ামী লীগের নেতাদের দেখলেই চলবে।,1
আওয়ামীলীগ বেশির ভাগ অমানুষ,1
তর মার পঁচা মাসিক খাছ তুই আওয়ামী লীগের কুত্তা,1
"আজ মানুষেরা চিড়িয়াখানায় যেতে হবে না। কারণ, আওয়ামী লীগের জানোয়ার গুলোকে দেখলে মনের তৃপ্তি আসবে। আওয়ামী লীগ সেই আসল জানোয়ার চিড়িয়াখানার।",1
দূর্নীতি অার অনিয়ম এর নাম ডিজিটাল বাংলাদেশ  ডিজিটাল কুত্তা লীগ,1
আসল ধর্ষন লীগ অনিবার্য সরকার জনগণের ভোটের অধিকার কেড়ে নেওয়ার নাম হচ্ছে ধর্ষন কারি মহিলা,1
"১০ টা হুন্ডা,২০ টা গুন্ডা নির্বাচন ঠান্ডা ---এই হচ্ছে বিম্পি নির্বাচন",1
আওয়ামী লীগ শুধু ধর্ষন করে আর বিএনপি কিছু করেনা বিএনপির সময় তো মেয়েরা ঘরে থেকে ভয়ে বের হতেই পারেনি দেশের অবস্থা আরো খারাপ ছিল সেটা নিয়ে কিছু বলেন না কেন ফালতু একটা মহিলা কথা বলার সময় দম ফেলে না।,1
বাংলাদেশ প্রধানমন্ত্রী শেখ হাসিনা কোন রাষ্ট্রের প্রধানমন্ত্রী নয় উনি হচ্ছেন ধর্ষণ লীগের প্রধানমন্ত্রী,1
ভোট বিহীন অবৈধ সরকারের পতন ঘনিয়ে আসছে ইনশাআল্লাহ আওয়ামীলীগ অচিরেই ধংস হয়ে যাবে ইনশাল্লাহ,2
বর্তমানে শেখ পরিবার মানেই আলাদিনের চ্যাড়াগ কি রাজনৈতি মাইরি,1
পায়খানা ঘাটাইলে যেভাবে গন্ধ আসে সেই ভাবে আওয়ামী লীগকে ঘাটাইলে গন্ধ বের হবেই এটাই স্বাভাবিক,1
ছাএলীগ কোন নাম নয় একটা গালির নাম😆😆😆আরে ইলিয়াস ভাই কি বললো রে সেই হইছে,1
আওয়ামীলীগ কে ও আমরা গালির নাম বলি যেমন বন্ধুদের সাথে দেখা হলে মজার চলে বলি তুই একটা আওয়ামীলীগ😁😁😁,1
"ছাত্রলীগ এখন গালীর নাম, খুব রাইট।",1
সবাই দালাল কেউ বিএনপি জামাতের দালাল কেমন লীগের দালাল এখানে সব দালালের খেলা,1
ছাত্রলীগ নামটা শুনলেই আমার কুকুরের কথা মনে হয়,1
আওয়ামী বা বি এন পি দুটিই চাই না,1
বিএনপি দালালে ভরে গেছে। ত‍্যাগি নেতাদের মূল‍্যায়ন নেই। এজন‍্য এই অবস্হা। টাকায় সব বিক্রি হয়।,1
বিএনপির এজেন্ট হলেই তো তাকে আওমীলীগের পোলাপান নির্যাতন করে .। আর বিএনপিকে তো কোনো নির্বাচন প্রচার প্রচারনা করতে দেওয়াই হয়না।,1
এমন কোন আওয়ামীলিগ নেতা নাই জে নেতা জনগণের টাকা মাইরা খাই নাই আর ছাত্রলীগের তো কুন কথাই নাই ধরসনলিগ।,1
হাসিনা আবালের মত কথা বলতেছে,1
"কাউয়া কাদের হলো একটা পাগল,,,তার সাথে তুলনা করা যায় ছাগলের সাথে",1
"বঙ্গবন্ধু কে হত্যার সময় আওয়ামীলীগ কোথায় ছিল,,,এখন গলির কুত্তাটাও আওয়ামীলীগ করে।",1
শেখ হাসিনাকে ও তুলনা করা যাইনা। কারণ শেখ হাসিনাকে ২০ % লোক পছন্দ করে। আর বেগম খালেদা জিয়াকে ৮০ % লোক পছন্দ করে,1
"কোথায় ওবাইদুল কাদের, কোথায় খালেদা জিয়া। খালেদা জিয়া এতিম এর কোটি কোটি টাকা আত্মসাদ করা লোক।",1
যেই দলের নেতা জনগণের অধিকার কাইরা নেই ভোট চুরি করে সেই দলের কেউ বেগম জিয়ার সমান হবে না,1
খালেদা জিয়া নিরপরাধ. তিনি ভোট চোর হাসিনার রাজনৈতিক প্রতিহিংসা শিকার হয়ে আজ কারাগারে,1
এতিমের টাকা যদি খেয়ে পেলে তাহলে এটাকা বেড়ে ছয় কোটি কেমনে হয়। বিএনপির এ দাবী কেন যৌক্তিক ভাবে খন্ডন করা হচ্ছে না!,1
রাজাকার তো আওয়ামীলীগেই বেশি👍 ও সরি ওরা তো এখন মুক্তিযোদ্ধা 🤣🤣😜,1
"আওয়ামী লীগের যেই ক্ষমতায় থাকে, তারা সবাই দুর্নীতিবাজ, গরীবের টাকা মেরে খেয়ে অল্পদিনেই কোটিপতি হয়ে যায়",1
"শুধু কোটি পতি না,রাজাকার হয়ে যায় মুক্তিযোদ্ধা 😁😁😁😁আর অন্য দলের মুক্তিযোদ্ধা যোদ্ধা হয়ে যায় রাজাকার।",1
আওয়ামী লীগের উচিত কাদের মির্জার মতো ভোট চুরি থেকে বের হয়ে আসা। ভালো কাজ করলে সুষ্ঠ ভাবে ভোটের মাধ্যমেই ক্ষমতায় আসতে পারবে,1
আরে কাদের-মির্জা নতুন কৌশল এটা আওয়ামী লীগ কি না পারে বুঝলে বুঝ পাতা না বুঝলে তেজপাতা,1
সরকারই তো দুর্নীতি করে টিকে আছে; এরা কী দুর্নীতি দমন করবে।,1
সরকার অবৈধ হওয়ার ফলে যার যা ইচ্ছা তাই করছে।সীমান্তে হত্যা নিয়েও সরকার প্রতিবাদ করার সাহস পাচ্ছেনা।আমার হয়না ভারত থেকে কেউ প্রবেশ করলে সরকার কঠোর ভাবে তার জবাব দেবে,1
আল জাজিরা টেলিভিশন ১০০% সত্য আর আওয়ামী লীগ বলতে ১০০% মিথ্যাবাদী,1
"হাসিনার পক্ষে গেলে সত্য আর বিপক্ষে গেলে বানোয়াট, বাহ কি চমৎকার মানসিকতা,",1
জজমিয়া নাটক কিভাবে হয়েছিল খুনি তারেককে বাচাতে,1
80 ভাগ আওয়ামী লীগ মারছে পেট্রোল বোমা।,1
"আওয়ামী লীগ এর হাতে রাজত্ব ছিল তখন, তাদের খায়া দায়া কাজ নাই পেট্রোল বোমা মারবো। আমি তো পুলিশ এ চাকরি করি।। কতো বান্দর ধরসিলাম রাত বিরাইতে রাস্তার কিনারে পেট্রোল বোম নিয়া হাতে নাতে ধরা পরছে। সব বিএনপি কিংবা শিবির কর্মী।",1
"২১ আগস্ট এর মতো নৃশংস গ্রেনেড হামলা যে দলের মানুষ করতে পারে, তাদের দ্বারা পেট্রোল বোমা মারা তো ছেলেখেলা মাত্র। বাংলাদেশের ইতিহাসের একটা বিষফোঁড়ার নাম বিএনপি ধনের শীষের।",1
