Text,label
"আজ সবাই লাইনের মারে চুদেন, এই ধইঞ্চার পুতেরে ক্রমাগত গালির সহিত বনচটকানা",1.0
বছরের শেষ দিনটিয় তোকে গালি দিতে চাই না বানচোদ.,1.0
খানকির পোলা বাইনচোদ আজকা তোরে গালি দিমুনা,1.0
আজকা সবাই লাইনের মারে চুদেন শালারে সবাই গালি দেন,1.0
ঐ চুতমারানি লুইচ্চামির আর জায়গা হাতড়ায়া পাইলি না,1.0
"আজ রবীন্দ্রনাথ বেচে থাকলে, তরে কবিতার ছন্দে চুদতো সালা",2.0
এম আই রাইট চোত্তমারানী পোলা বচ আমার আরিফফা নটির পোলা।,1.0
দেশের মানুষ আবার যুদ্ধ করতেছে আর তুই মডেল চোদাও শাউয়ার নাতি,1.0
অারে অাবাল তোর কি লজ্জা শরম কিছুই নাই।,1.0
এই রকম মডেল আমি বহুত আগে দুচি দিছি! স্লা মডেলিং চোদাও,1.0
কি হুগা চেগাইন্না ভেটকি দিছে চুদির্ভাইয়ে,1.0
ভাই তুই মডেল না মতেল?ভাই তুই একটা মদন শুধু মদন না আবাল মার্কা মদন।,1.0
হালার ভোস্কদোচ।তুই হোগা মারা কই তাকস এখন।,1.0
তোর মার হেডা মাগির পোলা মাদারচোদ,1.0
দিলি তো দিনটা মাটি কইরা চুত্মারানির ভাই,1.0
ওরে মাংগের বেটারে দিলি তো দিনটারে চুইদ্দা,1.0
হোগার পোলা তোরে টেম্পুর হেল্পারের মত লাগে,1.0
চুদমারানি দিলিতো বছরের প্রথম দিনটা মাটি কইরা,1.0
দিনে অন্তত একবার তোমার মুখে হাগিতে চাই আমি!! যতবার মনে করি তোমার ঐ ভক্সদ মার্কা চেহারা!!,2.0
বছরের শেষ দিনটিয় তোকে গালি দিতে চাই না বানচোদ মাগীর পোলা,1.0
আরিপ্পা তোকে চুদনমেনিয়ায় আক্রান্ত রোগী মনে হচ্ছে!,1.0
"হালার পুত,সারা দেশ আন্দোলনে উত্তাল। তুই মথেলিং নিয়ার পইরা আসস।",1.0
"সালা পুটকিমারানী,,,,, নিজেরটা তো নিজেরটা দিয়াই মারস মডেল দিয়া করবি",1.0
তুই এত বেহায়া কেন রে ভক্সদ,1.0
ভাত খাইতে বসছি তোর ছবি দেখে খাইতে ইচ্ছা করেনা বাইঞ্চোদ,1.0
হালায় পোজ টা কি নিসে ছবি তুলার জন্য!! মনডা কয় থুথু দিয়া মাইরালাই,2.0
চোদন আরিপ্পার হাতে চোদার এ্যাওয়ার্ড।,1.0
গরীবের হজ্বের দিনের পি মাইরা দিলিরে গোয়াঞ্চুদ,1.0
মাদারটোষ্ট!! তুর মায়ের থেকেও বয়সে বড় বুড়া মডেলের লগে সেলফি হান্দাস!!!,1.0
"মাদারসোদ সকাল বেলা ঘুম থেইক্ক্যা উঠেই তোর শাউয়া মার্কা পোস্ট দেখলাম, সারাদিন মনে হয় আমার কপালে খারাপই আছে",1.0
শুয়রের চুদনে কুত্তার ছানা জন্ম নিলে যেমন হয় আরকি,1.0
"পুরাই কামলা ব্যাডা চুদির ভাই,দিলি তো মেজাজ টা নস্ট কইরা",1.0
ভালো থাকতে দিলি না ভাইঞ্চোদ,1.0
তোর কমেন্টে পাবলিক গালি ছাড়া ভাল কিছু লিখবে না। যতোই ল্যাওড়া চুইষা অনুরোধ করস না কেন।,1.0
কমেন্টে হেডা লেখ আরিপ্পা। যদি হেডা লেখার পর নিচে হাতাইয়া হেডা পাস তবে বুইঝা নিবি যে তুই মাইয়া।,1.0
পাব্লিক এখন তোর পিছন দিয়ে কমেন্ট ভরবে,2.0
তুই হিজলা জানতাম।বাট আবাল যে এটা জানতাম না,1.0
ওরে মাদারী চুদির ভাই হ্লার পুত তুই একটা গাধা,1.0
শালা তুই একটা আবাল হালা বোকাচোদা,1.0
৪বছর ধরে তোর প্রতিটা পোস্টে গালি দিয়ে যাচ্ছি। তোর কি কোন প্রতিক্রিয়া নাই ভুস্কির পোলা?,1.0
"শাওার পোলা, খানকি দিয়া হোগা চাটাও, খানিকবাদে তারটা চাটো",1.0
"ফের চোখে আবার মাসিক লাগাও যাতে চশমাটা হয় লাল খানকির পোলা আরিপ্পা, তুইই তাবিজের মাল",1.0
আবাল সকালের মুড টা নষ্ট করে দিয়েছে। তুর লজ্জা সরম নাই কুকুর দিয়ে চু;;;;;;;;তে হবে ।,2.0
প্লিজ ভাইয়েরা এই খানকির পোলারে কেও গালি দিবেন না,1.0
গোয়া মারা খেতে যাচ্ছেন আরিফ বাঈ,2.0
কতডা আচোদার মত লাগতেছে তোরে তুই জানোস।,1.0
"আজকে মনটা ভালো,তাই তোরে খানকি মাগী বলে গালি দিলাম না",1.0
ভ্যালেন্টাইন তোর পুটকি দিয়া দিমু,2.0
দুর হ নাটকির পো চুদির ছেলে,1.0
হ্লা মুখটা কুত্তার পুটকিটার মত ছরাইয়া রাখছস কেন।,1.0
শাউয়া...... হ্যাভ সাম হোগামারা  তুই এত বেহায়া কেন রে??,2.0
হোগামারা দিয়া ফার্স্ট হইছে আরিপ্পা আবাল। সেই মেডেল হাতে তুলে দিচ্ছে তেত্রিশ কোটি মাগির হেড ছকিনা ও মাগির দালাল জালাল।,1.0
জাতীয় আবাল চোদন আরিপ্পার হাতে চোদার এ্যাওয়ার্ড,1.0
"ছাগল দুইডা একসাথে,,, আড়িপ্পা আর মাহসান দুটাই এক জাতের ছাগল।",1.0
ওই শাওয়া মাগী তোর ব্রা দেখা যাচ্ছে শুয়ার,1.0
হাসপাতালে শুইয়া তুই রক্তের অভাবে মরবি ফাদারটোস্ট,1.0
চুদানির পোলা লাল ছাড়া আর কিচ্ছু নাইরে তর,1.0
খানকির পোলারে চবি তুইলা চুদেদিন ডট কমে বেইছা দেওয়া দরকার..,2.0
ওরে মাদারের বাচ্চা  তোরে মুখ টা যদি কসা গু এর ভিতরে ঢুকায় রাখবার পারতাম,2.0
"তোর বাপে কি লাল কনডম রাজা ফাডাইয়া তোরে পয়দা করছিলো, ফকিন্নির পুত!!!",1.0
হোগা মারছে নাকি কেউ তোরে?,1.0
এহে কুত্তি দেহি মাইনাকার চিপায়,1.0
"খানকির ছেলে,সাপের মতো প্যাচাস ক্যারে?",1.0
কুত্তার বাচ্চা হিজরার মতো দাড়াইছে,1.0
পাক্কা মাগীপাড়ার মাগি লাগতেসে,1.0
"কিরে, পা গিটঠু লাইগা গেছে নাকি? 😲 শালা ভকচোদ সোজা হয়ে দাড়া",1.0
তর ভাত শেষ রে পাগলা....হিরু আলম তকে দুচে দিছে,2.0
হালা পাডার ঘরের পাডা........দিলি তো দিনের হোগা মাইরা,1.0
হালা পুটকির পো পুটকি বলদ মার্কা পিক।,1.0
হাগা হলুদ পুটকি লাল আরিফ আমার হোগার বাল,1.0
"হালার হাগা চাপছে,ট্যাং কেছকি দিয়া খারাইছে",1.0
এই বাইঞ্চুতের জালায় রাতেও শান্তিতে ঘুমাতে পারি না। পুন্দামি করন লাগবো  তোর,1.0
খানকির পুতের বডির চেযে  মাথা বড় শালা জন্মের আচুদা,1.0
ফাইনালের আগে দিলিতো গুতি মাইরা হালারপোয়ালা,1.0
তুই খানকি মাগির পোলারে 😂 কেনো যে তোর মা তোরে জন্ম দিছে,1.0
হ এর লাইগা তুই ঠোটে কড়া কইরা গু কালার লিপস্টিক দে মাদারচোদ।,1.0
"মাহমুদুল্লাহ রে ভালোবাসিস না,তুই ভালোবাসার নাম করে পুটু মারতে চাস। তোরে চিনি বান্দির পোলা",1.0
হালা কামলা চোদা টাকলার ঘরের টাকলা,1.0
তোর এক পা ঢাকায় আর আরেক পা চিটাগাং রাইখা টানা দিয়া কুমিল্লা থেইকা কুত্তারে দিয়া চোদামু বাইঞ্চোদ,2.0
তোর পুটকি জীবনেও আর না চুলকায় খানকি মাগির পোলা,1.0
"কিরে মান্দারপো,এই এইডস রুগী মাগীরে লইয়া যেই হাড়ে ফডু খিচ্ছত,তাতে তোরও এইডস হবে,এতে কোন সন্দেহ নাই",1.0
মন্ডা চায় উরাধুরা চুদি আকাশে চুদি বাতাসে চুদি খালে চুদি বিলে চুদি হাওরে চুদি বাওরে চুদি পানিতে চুদি নদিতে চুদি পার্কের চিপায় চুদি গাছের নিচে চুদি রান্নাঘরে চুদি বাথরুম এ নিয়া চুদি জংগল এ নিয়া চুদি ফ্রিজের ভিতরে চুদি পাগাড়ে চুদি জাহাজে চুদি লঞ্চ এ চুদি উরাইয়া ঘুরাইয়া চুদি ৮ ইঞ্চি ধন দিয়া চুদি প্লেনে চুদি ট্রেনে চুদ,2.0
বিশ্বাস করেন আর নাই করেন।মুছ ফালানের পর হালার চেহারা বান্দরের পুটকির মতো লাগে।,1.0
বাইঞ্চুদ এই দিনেও তোর হোগা দেখা লাগে????? মরি যাহ... খানকি মাগী।,2.0
কিরে মাগিপাড়ার থিক্কা গোলাপী পেটিকোট চুরি কইরা পিন্দালাইছোস?,1.0
মাগীপাড়া যাস নাকি শাওয়া,1.0
আজ আবার পিঙ্ক পেন্টি পরসে মাদারটোস্ট চুদানির পোলা,1.0
কিরে মুছি মাগির পোলা চেয়ারে বসে আছিস কেন রুমটা ঝাড়ু দে তারা তারি,1.0
চোদানির পুতেরে এতিমের লাহান দেহা যায়।,1.0
খানকির পুলা বলে গালি দিলাম না খাটি শুওরের বাচ্চা লাগতেছে।,1.0
এই পুটকিমারা খানকির পোলার পোস্টে কোন গালাগালি না দেখা,1.0
দেশ এ দেখি তর মত আচোদা খানকির পোলার  অভাব নাই,1.0
চোদানীর পোলা দিলিতো আমার দুপুরের ঘুমটার পুটু মেরে ।,1.0
তুই মিরপুরে বস্তির আগুনে পুইড়া মরলিনা ক্যান হেডারপুত?,2.0
খানকির পোলা এডিরে পায় কই? তুই কি মাগির ব্যাবসা করছ নি পাডার পো,1.0
মদইন্যা হ্লার পুত তুই। বস্তির মাগি তুই আরিপ্পা,1.0
মাগীর দালাল নাকি রে. প্রতিমাসে কতজনে হোগা মারে তরে সেটা দেখস নি,1.0
"কুত্তা, শূয়র. শুয়োরের বাচ্চা তম্মারেডা মাইন্দার পুলা",1.0
মুঞ্চায় গোলামের পুতের বিচির মাঝে কুওা বাইনদা রাখি.......,1.0
তুই খানকিরপোলা বাইচ্চা গেলি।আজকে তরে গালি দিমু নাহ মাগীরপোলা।,1.0
মাগীর দালালীরে কর্পোরেট বানায় দিলি তুই চুতিয়া সম্রাট,1.0
"তরা দেখ, দেখরে চাহিয়া নডির পুত ছবি দিছে লাল ব্রা পড়িয়া, তরা দেখ",1.0
চুদন রিয়েক্ট ছবি দেখলেই খালি চুদন দিতাম হালারপোয়ালা,2.0
মানুষের ক্রিসমাসের মারে চুদি দিলি। মুড পোন মারা খাইছে,2.0
যে চ্যাগান দিছস মনে হইতাছে হো** মারা খাওনের লাইগা রেডী হইছস,1.0
কি‌রে হোগা চ্যাগায় আছোস কেন?‌পি‌ছে দি‌য়ে কি কেউ ঝাউগা‌ছের ঝাড় ঢুকায় দি‌ছে না‌কি বান্দির পোলা ?,1.0
হোগার পোলায় ছবি দিছে! লাল দোপাট্টা খানকির পোলা,1.0
নাইত্তার পো মডেল ঐছস তুই দূর হ মেথর মাগির পোলা,1.0
"সোনা মিয়ার পুটকিতে ফোড়া, তাই সে চ্যাগায়া চেলফি তুলেছে",1.0
"হালা লাল শার্ট ছারলি না বাইঞ্চদ।। মাগির পুত,,🙊 তরে গুয়া মারি।।",2.0
মুঞ্চায় তরে আকাশে তুইল্লা উড়াইয়া উড়াইয়া পুটকি মারি চুদানির পোলা।,2.0
আচুদা জন্মের সময় মরতে পারলি না,1.0
বাইঞ্চোদ আরেক বাইঞ্চোদ কে সান্তনা দিতেছে,1.0
"কিরে আরিপ্পা আজকে এত্ত ঠেলা লইবি কেমনে,গে গ্রুপ সেক্স তুইতো প্রায় করছ কিন্তু পাবলিকের চোদন কেমনে সামলাইবি আজ",1.0
"দিলি তো দিনটারে মাটি করে খান্কির পোলা,",1.0
আহারে রোহিংগা হাউয়ার পোলা তুই মানুষ হৈলি না,1.0
কিউরিয়াস মাইন্ড ওয়ান্ট টু নো : এই চুদির পোলা বাইঞ্চোদ ভোক্সদ সালার পুত মাদারি সাউয়ার্নাতিরে সবাই গালি দেয় কেনো???,1.0
"শালার পুত পার চিপাতে বিচি ২ টা গলে যাবে,",1.0
রোহিংগা মাগির পোলা চোদা কি খায়া আইসোস?,1.0
ওয়ান্স এ বস্তি অলওয়েজ এ বস্তি,1.0
মেবি চোদার জন্য ঘুরছিলি পাসায় লাত্থি দিয়া দিসে তাই এই ক্যাপশন। হালা গাধাচোদা,1.0
"তোরে বানানের পরে আল্লা আর বেহায়া বানায় নাই এইডা নিশ্চিত থাক।ডায়নোসারের মত তুই ও এক পিস, লেভেলছাড়া গরুচোদা",1.0
বোকাচোদা বোকাচোদা বোকাচোদা মাগীর পোলা ফটো কমেন্ট অপশন বন্ধ করেছিস কেন,1.0
মাদারচোদ চোখে মুখে তোমার কামনার ছাপ দেখি আমি খানকির পোলা,1.0
"খানকির পোলা, তোর পুটকিতে টিউমার হবে......লিখে রাখিস",1.0
"ওরে আমার চুদির ভাই তোর শুধু মন বেহায়া না, তুই আগা গোড়া বেহায়া",1.0
শেষমেষ বেহায়া শব্দ টা রে ও পুটু মেরে দিলি এইভাবে মাদারী,1.0
সুদ্ম্রানির পুত লেসবিয়ান দুচি দে,2.0
তোর বেহায়া বিচি কাইট্টা ফালা,1.0
তুই তো আসলেই বেহাইয়ার বাচ্ছা,1.0
কিরে বেহায়া পিছন দিয়া কেডায় টুট টুট করতাছে!,1.0
আজকে তুই মাগির পোলারে আর গালি দিলাম না,1.0
এতো পাডা পাইলে কই  চুদানির বেডি,1.0
খানকি মাগির পোলা  ধুর চুতমারানি,1.0
তোরে আফ্রিকার জুলু উপজাতির খচ্চর গুলো দিয়ে বলাৎকার করা উচিত খবিশ,2.0
ফকিন্নির বাচ্চা শেষ রাইতে পবিত্র সময়ে তোর মত মাদারি রে গালি দিয়া মুখ নষ্ট করতে চাইনা,1.0
তুই জিন্দিগি তেও ভালা কিছু হয়া পারবিনা,1.0
রাস্তার মাগিরও ফেন আছে। তাতে কি তুই বড় লেওড়া হয়ে গেলি নাকি?,1.0
জোড় কইরা পিক তুলছিলেন এই বান্দির পোলা!! খানকির পোলা,1.0
আমার সাউয়া লেওড়া মেথর কোথাকার।,1.0
"তোর ফ্যানেরা তোর মতই পুটকি হুগাইন্না , ভোদারপো তোর ফ্যান চোদাস , শাউয়া",1.0
প্লিজ নিজের পুটকিতে আঙ্গুল ঢুকায়া মইরা যা তবুও এমন আচোদা পোষ্ট প্রসব করিসনা ভক্সদ,1.0
"হে চুৎমারানির পুলা, কেচুদে দেবো মুখে বান্দির পুলা ।।।। তোর মনে কি ভয় নাই গুয়া মারা খাবার?",2.0
মাদারচোদে কত বড়ো তেরি মাদারচোদ দেখছেন নি,1.0
মান্দার পো কি এডিট করছে রে,1.0
দুনিয়ায় এত লোক মরে তুই মরিস না ক্যা,1.0
আমি কি তোর বালের পোস্টে এর আগে কোনোদিন কমেন্ট করছিলাম মাদারের খানকির পোলা,1.0
বিশ্বাস কর চুদির বাঈ হালা তোর চেগানো বদন দেইখা আমার প্যান্টের চেইন জায়গামত আটকে গেছে ৷,1.0
ইশ বাংলা ভাষার সুফলে বাংগালিরা আরিপ্পা মাদারচোদ্রে খাস বাংলায় গালি দিতে পারতেছে,1.0
"শালার পুতেরে কেউ নিশ্চয়ই বাংলা টাইপ কইরা দিছে,হারামজাদার মোটেও লজ্জা নাই,,,মারা খা..!",1.0
এই পোস্টের লগে তর এমন ফাতরামি মারকা ছবির কাহিনী কি বান্দির পো,1.0
কিরে আজ কি গাজা একটু বেশী খাইছিস মান্দার পো,1.0
শালা পেন্ট এর মধ্যে হাত দিয়ে কালো বন্দুক চুল্কাছে,1.0
খানকি মাগির হোলা এই বেডির ধারো হোগামারা দেস তুই,1.0
তোরে আজ মন মত চুদ্দুম বস্তির পোলা,2.0
হেডারফুত ডিস্লার চুদায়। তাও বাঞ্চুকরে লটকাইন্যা ধনের মত দেখাচ্ছে,1.0
"ওয়াল্টন আর মার্সেল কি দোষ করছে যে,শেষ পর্যন্ত ওদেরও হোগা মাইরা ছাইড়া দিলি",1.0
আওরা মাগির জাওরা পোলা তুই কি ছোটকালে কুত্তার দুধ খাইছিলি কোনদিন?,1.0
তোর বিরানব্বই হাজার ফ্রান্স তোরে গুয়া মেরে গুয়েভারা করতে তোর পেইজে লাইক দেয়,1.0
জ্ঞান কম চুদাও নিজের হোগায় তেল দাও দুই পতিতা পল্লীর উচ্ছিষ্ট মাল,1.0
রোহিঙ্গা খানকির পোলা তোর হোগার ফ্রেন্ড কান্দে কেরে?,1.0
তুই মাগির পোলাও মল বেচোচ যা ভাগ রোহিঙ্গা!,1.0
চোদনার পুত তোর গে পার্টনার তাবিজরে নিয়ে বেলেনটাইন পালন কর মাগি,1.0
গে মাদারচোদ আইছে ওই কুত্তার বাচ্ছা তুই চুপ থাক,1.0
মেথরের বাচ্ছা ভদ্রতা দেখাইস না তোরে কজনে চোদে,1.0
গোলাপ ফুলটা তোর পুটকিতে ডুকিয়ে মাগির পোলা পাডা,2.0
খানকির পোলা বাংলা পড়তে পারিস না খানকির পোলা ইংলিশ চোদায়.,1.0
ঐ মাগির পোলারা তোদের কি শরম বলতে কিছু নাই,1.0
দোস্ত তোকে নাকি ছোটবেলায় মেথরে পুটকি মারতো,1.0
তোকে নিয়ে হিজরারা ভাবে পুটকি মারতে,1.0
তুই হিজরা মাগির পোলারে কোন মাগি ভালো বাসবে,1.0
তোর মত হিজরার নাম্বার কে চাইবে,1.0
একটা বার পুটকি মারা দিবি দোস্ত হিরো আলোম তোকে পুটকি মারতে খুজতেছে,1.0
তুই মরলে আমি মসজিদে দশ টাকা দিমু,1.0
কালকে দিনে দুই জনে মিলে মিশে পুটকি মারা দিস,2.0
দুই নডির পোলাই তারা তারি মরস না কেন,2.0
"খানকির পোলা মে মে করিস না, খানকির পোলা বাংলাও পড়তে পারিস না",1.0
ভালোবাসা তোর মার হেডার ভীতরে ডুকাইস তাবিজ্জা,2.0
আহ্ দুই দুইটা মাগির পোলা তোদের মেথরের মত লাগতেছে,1.0
কিরে হিজরা মাগির পোলা ভাগ এখান থেকে,1.0
তোর মার হেডা তোরা দুইজন সমকামি নাকি,1.0
"মাগির পোলা মরস না কে বেলজ্জা,হারামজাদা",1.0
গাঁজা খাইয়া ওয়াজ চোদাচ হ্লা মাদারচোদ,1.0
হায় হেলো পরে পর আগে গালি গুলা পর মান্দারির পুত বান্দির পোলা,1.0
আরে আরিফ চোদনা নাকি ?? শয়তানের বাইচ্চা,1.0
ছাগলের বাচ্চা নেশা কইরা আসছে দূর মাদারছোদ,1.0
"কত মানুষ অসুস্থ না হয়েও হঠাৎ করেই মরে যায়, তুই মরসস না কেন??",1.0
"মুখ তো না যেন বাংলা কমোড, হাইগা দিতে ইচ্ছা করতাসে",1.0
"ধুরু হাউয়ার পো, মাত্র ঘুমেত্তে উইঠা ফেইজবুকটা খুলছিলাম নিজের চুদনামি চেহারা নিয়ে আইছস খানকির পোলা",1.0
"খানকি মাগির পোলা, বস্তির পোলা, নডির পোলা, তোর লজ্জা সরম কি চুদে গেছে?",1.0
"কিরে মাঙ্গের পুলা,২ পতিতা নিয়ে পিক চুদাস।নাকি এই মাগীগো জন্য কাষ্টমার খুজছিস ফেবুতে।",1.0
তুই থাকতে মেয়েরা লেসবি হলো কেম্নে রে চুদির ভাই?,1.0
"তাবিজ্জা চুদে উঠাইবে খাল চোদ চোদ হেইয়ো, হা উ ইয়া",1.0
"আজ গালি দেওয়ার মুড নাইরে বান্দির পুলা,,,,, নাইলে তরে খানকির পোলা,,, চুদমারানি,,, বেশ্যা,, বইলা গালি দিতাম",1.0
ইউটিউব এ তোদের মতো কিছু আবাল থাকার কারনে ইউটিউব দুষিত,1.0
"হালার ঘরের হালা,আইফোন ৪ নিয়া যেই ভাব চোদাস? আর আমি আইফোন ৭ নিয়াও ভাব চোদাতে পারি না।",1.0
মাদারি তুই জন্মের একশ বছর আগে মরে যাওয়া দরকার আছিলো।,1.0
হাহাহা তুই আসলেই একটা আবাল কামলা,1.0
বাইন্চুদ আই ফোনের গুষ্টি টা চুদে দিছে জারজের পোলা,1.0
সোদানির পোলা মাদারচোদ অামি তুকে গালি দিতে চাই?,1.0
হাউয়ার পোলা.. সরি সাউয়ার পোলা. তোমাকে খবিশের মত লাগচে,1.0
সালা খানকির পো না জেনে কোন কথা বলিস না,1.0
এ মাদার চোদ তোর বাড়ি কোথায মাদার চোদ তোর এখন পায়লে তোর যে কি কততাম মাচার চোদ তুই জানিস পরে ফ বলে মাদার চোদ,2.0
অল্প বয়সে পাকিলে বাল দুকখু থাকিবে চিরকাল মাদারচুত,1.0
"জাইরা তোকে চুঁদে ফাস্ট করে ধরে খানকি ছেলেদের মেয়েরা দাড়িয়ে জলে পেছাপ করে কেন ,",1.0
তুর মারে চুইদ্দি শালা খানকির ফোয়া,2.0
মারাদি চুদ তুর বেটা জন্ম টিক নাই শালা খানকির পোলা পাগল,1.0
মাদার চোদ খানকীর পোলা,1.0
শালা মাতারচুদ খানকির পোলা ফলো করার মানুষ পাইলিনা,1.0
এই ইন্টারভিউ দেখার পরে মনে হচ্ছে সোনিকা একটা মাগী!,1.0
বাংলা চিনি ভাই ভাই সাহায্যের নামে পোদ মাইরা লিবে তোরা বলদ চোদার দল এইটা কি বুঝোস্ নাই,2.0
ছাত্রলীগের মারে চুদি,2.0
কুকুরের বাচ্চা তর জন্মের ঠিক নাই মাদার চোট একটা,1.0
ঐ সালা তুই জারজ সন্তান তুই একটা কুলাংগার তোর জন্ম ঠিকনা,1.0
পতিতালয়ে কনডম দুর ঘটোনায় জন্মনেয়া জারজ রায় এই রকম কথা বলতে পারে খাংকির পুতা,1.0
তর মারে চুদি খানকিন ছেলে,2.0
মাদাচুদ তুই মুসলিম নামে কুত্তা চুদানির পো,1.0
"কিরে জারজ খা**র পোলা, জাহান্নামের লাঠি, তোর মার সাথে কয়জন শুইছে",1.0
ফাদারচোদ শালি বেশ্শ্যা মাগি তোরে কি পুরা জনতা নিয়ে চুদেছে,1.0
"তুই মাদার চোদ্দ আবাল চুদায় কয় কি,",1.0
নাহিয়ান জয় তরে কুত্তা দিয়া করামু তরে গুড়াদিয়া করামু,2.0
হানকির পুত শেখমজিব জাতের পিতা না তর মার জামাই,1.0
তুই খানকি পোলা মরলে তের বাবা মালোনা রা মাঠি দিবে জারজ সন্তান,1.0
তোর মত মাগির পোলারে কি গালি দিব খুজে পাচ্চি না।। জানোয়ারের বাচ্চা জানোয়ার।,1.0
পুটকি মাইরা আামার ধনটা ভাংতে চাই রেডি থাক খাংকির পুলারা,2.0
"মাদারচুদের বাচ্চা কি কসছ?,এংগেলা মাদারচোদ",1.0
তুর মত মাদার চোদ পারলে আমার সাথে লাগ মাদার চোদ,1.0
তুই একটা নাজায়েজ সন্তান তুই একটা জারুত সন্তান শালা একটা মাদারচোদ জারজ সন্তান,1.0
রাস্তায় পুট পাতে তর মারে চুদে জাতির জুতা মাগির ছেলে মাগির পোলা,1.0
তোর মার সোনা ক মাগির পোলা,1.0
তোর জন্মের ঠিক নাই খানকির পোলা,1.0
তর মারে ছুদি খানকির পোলা বাইনচোদ এর বাচ্চা তো সামনে,2.0
তর মারে চুদি মাগির ফুলা,2.0
"খানকির পুলা,, বড় বড় তো ঝারি চুদাইলি শুনলাম আমি।। যে, তোদের নাকি পুলিশ লাগে না। চুদির ভাই, তোর সাহস থাকলে তুই আয়।। তোর সাথে আমি সিংগেলে লাগবো।। আগে তো তোর গোষ্ঠি চুইদা নেই।। শুয়োরের বাচ্চা সাহস থাকলে আসিস।।",2.0
চুপ মাদার চোদ খানকির পোলা বেশি ভাব চুদাস,1.0
তর জম্ম টিক না।। তর বাবা কয়েক জান আছে কুত্তার বাচ্চা তুই,1.0
শালারে কুক্তাই চুদে বের করসে,1.0
তুই তো কাফেররে বচ্চা তোর খানকির ছেলে তোর তো জরমের ঠিক আছে তার জন্ম পতিতালয়ে,1.0
ফুটকি মারার ছাএলীগের দল মাদারচুদেরা তর জিব্বা কাটিয়াল বাম মাদার চুদ,2.0
মাদার চুদ তোর জন্মের ঠিক নেই,1.0
তোর কুত্তা লিগের মায়েরে চুদি শুয়ারের বাচ্চারা,2.0
তুর পাচায় গন্ধ।তুকে চুদা যাবেনা।,1.0
খানকির পোলা সালা মাদার চুদ কুলাঙ্গার এইগুলা সব কুত্তালীগ,1.0
তর বালের লিগ কই যাইব দেখ মাদার চুদ,1.0
চেটের বাল কথা কইতে জানেনা বাইনচোদ এর বাচ্চা,1.0
তুর মা কে চুদবে খানকির পুলা,2.0
"নুটি পুত্র এই চুদির পুলা গাঞ্জা খাইছে,,,,!",1.0
তোর মাইরে চুদি খান কির ফুদ,2.0
ছাত্রলীগের মারে চুদি1,2.0
"কনডম দূর্ঘটনাই যেদি জম্মায় সে এডি হইল,,, যুবলীগ আর ছাএলীগ। খাংকির পুতাতরা।।",1.0
খানকির পলার জন্নমের থিক নাই।,1.0
"তুয় মাগির পোয়ারে মোলোয় গিরি সিকেয়িদে হনে, আল্লার গর এস্ট্যাচু তুর ওপর আল্লাহর গজপ পরক শালার পোত,",2.0
এই বাইনচোদ মাহমুদুর আবার কোথা থেকে এল।,1.0
টাকা গুলা মনে হইতেছে তারা বাবা ফুটকির পাসওয়ার্ড দিয়ে আসে,1.0
খানকির ছেলে গুলো8,1.0
সুয়রের বাচ্চা তুই বাইনচোদ,1.0
এই মাদার চোদের জরমের টিক নাই,1.0
আরে খানকির পোলা তুই একটা নাস্তিক তুমি করোনা সম্বন্ধে কি জানো,1.0
"তোর মায়রে আমি চুদি,,,,,,আই পাক ইউ,",2.0
শালা কুলাংগার তোর বাবা কয়টা,1.0
তুইতো জারজ সন্তান শালা,1.0
ঐ খাংকির পুলা তর জন্মের ঠিক নাই,1.0
তর মায়রে আমি চুদি খানকির পোলা,2.0
একগাছ বাল ফালাইদিস মাদার চোদ মাখুনদা,1.0
এই খানকির পোলা তোর জন্মের ঠিক আছে নি,1.0
মাদার চোদ পাট খেতে হইছত তুই,1.0
"মাদারি চোদ তুই একটা কাফের,কাফের।তোর মা বাপের ঠিক নাই",1.0
মাগির পোলা কি হয়,1.0
এদের মতো মাদারচোদ এর নেতা বানাইছে কে। খানকির বাচ্চা কনডম বিস্ফোরণের ফলে জম্ন নিছে,1.0
তোর মা কে চুদছে তাই না ? তোর জন্মের সমস্যা আছে,1.0
এই বাইনচোদ শুয়ারের বাচ্চা কুত্তার বাচ্চা শালা নডির পুলা,1.0
সালা নাস্তিক মাদারচোদ মালাউনের বাচ্চা জারজ সন্তান।,1.0
"এই হালার পুত্র, হে র মার পুটকি দিয়া জন্ম নিছে , এই জন্য আলেমদের কে গালি দেয়",1.0
"মাদারচুদ তুই আমার সামনে আই,খানকির পোলা",1.0
তর মারে চুদি মাদার চুদেরা,2.0
"এই পাডার পুত পাডা,তোরে চোদে কয়জনে",1.0
তর মারে ছুদি মাগির পুয়া,2.0
তোর মার চোদবো আমি খানকির ছাওয়াল যদি ইসলামের বাবা কোন কথা কস খানকির ছাওয়াল,2.0
কোথায় তোর মারে চূদি আমি খানকির বাচ্চা তোর 10 মাসের মাসিক বন্ধ রেখে যদি ইসলামের কোন কথা কস খানকির বাচ্চা,2.0
মাগির পোলারা পতিতার বাচ্চা,1.0
কমিটিসহ চুদি দেওয়া দরকার মাদারচোদ গো,2.0
এত ফরিদপুরের এমপির মারে চূদি খানকির বাচ্চা তুই আমাকে একটা কথা কবি তরমারেচুদি তোরে কথা দিলাম,2.0
